TransectID,season,zone,vgroup,ve_dist_manual,vl_dist_manual,error_manual,valid_pair_manual,ve_dist_auto,vl_dist_auto,error_auto,valid_pair_auto
Z01_0018,Wet,Z01,NA,74.04913093797781,78.60269964121785,-4.553568703240046,TRUE,74.04913093797781,75.06708970137443,-1.0179587633966207,TRUE
Z01_0019,Wet,Z01,NA,73.92096029558999,78.12914299184263,-4.208182696252635,TRUE,73.92096029558999,73.58117363458419,0.3397866610058031,TRUE
Z01_0020,Wet,Z01,NA,73.85704446442394,78.62453829098594,-4.767493826562003,TRUE,73.85704446442394,75.42499419879108,-1.5679497343671471,TRUE
Z01_0021,Wet,Z01,NA,74.06611892334809,81.14052974408601,-7.074410820737924,TRUE,74.06611892334809,75.56440263878925,-1.4982837154411612,TRUE
Z01_0022,Wet,Z01,NA,76.31873052166685,84.30030344014133,-7.981572918474484,TRUE,76.31873052166685,75.7828986970159,0.5358318246509555,TRUE
Z01_0023,Wet,Z01,NA,79.67307312636567,89.3197774597936,-9.646704333427934,TRUE,79.67307312636567,82.52361898778318,-2.850545861417515,TRUE
Z01_0024,Wet,Z01,NA,85.20612033530335,94.33925147545102,-9.133131140147668,TRUE,85.20612033530335,89.45974968022664,-4.253629344923283,TRUE
Z01_0025,Wet,Z01,NA,88.73814960230756,97.07855821559076,-8.340408613283202,TRUE,88.73814960230756,91.30357023996228,-2.565420637654725,TRUE
Z01_0026,Wet,Z01,NA,90.40166026226238,97.19250192177827,-6.790841659515905,TRUE,90.40166026226238,89.81765417845146,0.5840060838109196,TRUE
Z01_0027,Wet,Z01,NA,91.46751496848522,98.43205151547993,-6.964536546994708,TRUE,91.46751496848522,88.33173811694063,3.135776851544591,TRUE
Z01_0028,Wet,Z01,NA,93.39050839192784,103.58620196480784,-10.19569357287999,TRUE,93.39050839192784,87.39493127985965,5.995577112068204,TRUE
Z01_0029,Wet,Z01,NA,95.48036669896462,105.61162983851968,-10.131263139555074,TRUE,95.48036669896462,88.26107238310713,7.219294315857482,TRUE
Z01_0030,Wet,Z01,NA,95.04820602469457,103.47311664554492,-8.424910620850355,TRUE,95.04820602469457,86.2726491781103,8.775556846584266,TRUE
Z01_0031,Wet,Z01,NA,93.2599307513252,100.05618353557956,-6.796252784254364,TRUE,93.2599307513252,82.49663513965785,10.763295611667331,TRUE
Z01_0032,Wet,Z01,NA,88.71162208412088,90.54091119245442,-1.8292891083335403,TRUE,88.71162208412088,78.72062110136422,9.99100098275666,TRUE
Z01_0033,Wet,Z01,NA,82.66376215270276,81.02563885030949,1.638123302393268,TRUE,82.66376215270276,74.94460706246704,7.7191550902357164,TRUE
Z01_0034,Wet,Z01,NA,75.79259728095964,76.1641604444767,-0.37156316351706664,TRUE,75.79259728095964,71.16859302351541,4.624004257444227,TRUE
Z01_0035,Wet,Z01,NA,70.51018857602328,73.7151060941144,-3.204917518091122,TRUE,70.51018857602328,67.39257898527623,3.117609590747051,TRUE
Z01_0036,Wet,Z01,NA,68.01447336796721,71.26605174303965,-3.251578375072441,TRUE,68.01447336796721,66.82331491867954,1.19115844928767,TRUE
Z01_0037,Wet,Z01,NA,68.28945383920096,69.75573131889288,-1.4662774796919251,TRUE,68.28945383920096,66.2540508514793,2.0354029877216533,TRUE
Z01_0038,Wet,Z01,NA,67.73273042367721,69.41608777509609,-1.683357351418877,TRUE,67.73273042367721,65.6847867848826,2.0479436387946066,TRUE
Z01_0039,Wet,Z01,NA,68.21148866163078,69.07644423118585,-0.8649555695550646,TRUE,68.21148866163078,65.11552271789566,3.0959659437351235,TRUE
Z01_0040,Wet,Z01,NA,67.96683958270735,68.73680068755695,-0.7699611048495996,TRUE,67.96683958270735,64.54625865114014,3.4205809315672155,TRUE
Z01_0041,Wet,Z01,NA,69.25318709928344,70.03327404833355,-0.7800869490501157,TRUE,69.25318709928344,63.97699458454345,5.276192514739989,TRUE
Z01_0042,Wet,Z01,NA,72.06235219781165,75.64114226043345,-3.578790062621806,TRUE,72.06235219781165,67.36536408244118,4.696988115370473,TRUE
Z01_0043,Wet,Z01,NA,75.48334096763199,78.9195963008059,-3.436255333173918,TRUE,75.48334096763199,69.2519663941404,6.231374573491593,TRUE
Z01_0044,Wet,Z01,NA,74.83050812531755,75.76530802209122,-0.9347998967736686,TRUE,74.83050812531755,65.47595235590121,9.354555769416336,TRUE
Z01_0045,Wet,Z01,NA,69.62270350763598,72.61101974332207,-2.9883162356860993,TRUE,69.62270350763598,64.90668828864654,4.71601521898944,TRUE
Z01_0046,Wet,Z01,NA,65.30836943260171,70.89222694813367,-5.58385751553196,TRUE,65.30836943260171,64.33742422210429,0.970945210497419,TRUE
Z01_0047,Wet,Z01,NA,63.80509920152795,69.88490542086811,-6.079806219340156,TRUE,63.80509920152795,61.584057327917265,2.2210418736106874,TRUE
Z01_0048,Wet,Z01,NA,62.326193589602155,69.03705377881484,-6.710860189212681,TRUE,62.326193589602155,61.60960371139937,0.7165898782027824,TRUE
Z01_0049,Wet,Z01,NA,60.99654633784771,68.1892021373158,-7.192655799468092,TRUE,60.99654633784771,61.63515009488148,-0.6386037570337706,TRUE
Z01_0050,Wet,Z01,NA,60.5463061839933,67.34135049526253,-6.79504431126923,TRUE,60.5463061839933,61.6606964783636,-1.1143902943703026,TRUE
Z01_0051,Wet,Z01,NA,59.93135919229072,66.49349885382054,-6.5621396615298195,TRUE,59.93135919229072,61.68624286206948,-1.7548836697787564,TRUE
Z01_0052,Wet,Z01,NA,59.18636989487134,65.64564721176727,-6.459277316895928,TRUE,59.18636989487134,58.56945002398008,0.6169198708912589,TRUE
Z01_0053,Wet,Z01,NA,59.59844919838693,66.37859844950547,-6.780149251118544,TRUE,59.59844919838693,58.594996407406626,1.0034527909803046,TRUE
Z01_0054,Wet,Z01,NA,61.85344784119551,67.42853191495351,-5.575084073757999,TRUE,61.85344784119551,55.47820356931725,6.375244271878259,TRUE
Z01_0055,Wet,Z01,NA,61.73571405236499,68.47846537984726,-6.742751327482274,TRUE,61.73571405236499,55.50374995279935,6.231964099565637,TRUE
Z01_0056,Wet,Z01,NA,62.250514798711755,69.52839884479513,-7.277884046083379,TRUE,62.250514798711755,55.529296336057726,6.721218462654029,TRUE
Z01_0057,Wet,Z01,NA,62.36879519559475,70.57833231024314,-8.209537114648391,TRUE,62.36879519559475,55.55484271953984,6.813952476054908,TRUE
Z01_0058,Wet,Z01,NA,60.59301825201388,68.01675135776715,-7.423733105753271,TRUE,60.59301825201388,52.43804988145046,8.154968370563417,TRUE
Z01_0059,Wet,Z01,NA,58.46674434180273,64.89995851967777,-6.433214177875037,TRUE,58.46674434180273,52.463596264932576,6.003148076870154,TRUE
Z01_0060,Wet,Z01,NA,55.83850322342952,61.78316568158838,-5.944662458158859,TRUE,55.83850322342952,49.34680342684318,6.491699796586339,TRUE
Z01_0061,Wet,Z01,NA,52.76142712893938,58.66637284349898,-5.904945714559602,TRUE,52.76142712893938,46.2300105887538,6.531416540185582,TRUE
Z01_0062,Wet,Z01,NA,50.161344849261816,56.66136816514424,-6.500023315882423,TRUE,50.161344849261816,46.25555697223592,3.905787877025894,TRUE
Z01_0063,Wet,Z01,NA,48.35229639479117,55.01166976653659,-6.659373371745424,TRUE,48.35229639479117,43.13876413414653,5.213532260644641,TRUE
Z01_0064,Wet,Z01,NA,47.86483317296887,53.36197136804152,-5.497138195072644,TRUE,47.86483317296887,46.30664973997815,1.5581834329907238,TRUE
Z01_0065,Wet,Z01,NA,51.084565262217815,63.55605605908914,-12.471490796871322,TRUE,51.084565262217815,52.61687456660326,-1.5323093043854428,TRUE
Z01_0066,Wet,Z01,NA,59.255277138215106,74.85402945076736,-15.59875231255225,TRUE,59.255277138215106,62.06943861419007,-2.814161475974963,TRUE
Z01_0067,Wet,Z01,NA,70.44929665884031,83.9314582802182,-13.482161621377884,TRUE,70.44929665884031,68.37966344081516,2.069633218025146,TRUE
Z01_0068,Wet,Z01,NA,77.25969857196425,88.58411270458987,-11.32441413262562,TRUE,77.25969857196425,74.68988826688604,2.569810305078206,TRUE
Z01_0069,Wet,Z01,NA,80.99889057745804,89.11030733960777,-8.11141676214973,TRUE,80.99889057745804,68.4307562070014,12.568134370456647,TRUE
Z01_0070,Wet,Z01,NA,73.23417194825001,78.84354927739072,-5.609377329140713,TRUE,73.23417194825001,52.74460648318026,20.489565465069745,TRUE
Z01_0071,Wet,Z01,NA,62.60018955746421,64.31487952567804,-1.7146899682138257,TRUE,62.60018955746421,49.62781364509088,12.97237591237333,TRUE
Z01_0072,Wet,Z01,NA,57.145828145566114,59.23351628537662,-2.08768813981051,TRUE,57.145828145566114,49.65336002857299,7.492468116993123,TRUE
Z01_0073,Wet,Z01,NA,54.391001253832954,57.234925484206705,-2.8439242303737515,TRUE,54.391001253832954,46.53656719048361,7.854434063349345,TRUE
Z01_0074,Wet,Z01,NA,53.7029047754201,55.92782709484735,-2.2249223194272503,TRUE,53.7029047754201,46.562113573965725,7.140791201454377,TRUE
Z01_0075,Wet,Z01,NA,53.7048672612504,59.58615604897179,-5.881288787721388,TRUE,53.7048672612504,46.58765995744783,7.117207303802566,TRUE
Z01_0076,Wet,Z01,NA,55.44453332060209,63.24448500331852,-7.799951682716433,TRUE,55.44453332060209,49.755545562501446,5.6889877581006445,TRUE
Z01_0077,Wet,Z01,NA,60.069918079735885,69.65818269562676,-9.588264615890878,TRUE,60.069918079735885,56.06577038935031,4.004147690385572,TRUE
Z01_0078,Wet,Z01,NA,72.24362305257745,82.62488544940494,-10.381262396827497,TRUE,72.24362305257745,63.97905998093502,8.264563071642428,TRUE
Z01_0079,Wet,Z01,NA,76.96348280611167,82.93605888701161,-5.972576080899941,TRUE,76.96348280611167,65.81743155452341,11.14605125158826,TRUE
Z01_0080,Wet,Z01,NA,76.90231302056351,82.68571510893958,-5.783402088376064,TRUE,76.90231302056351,68.7117664260271,8.190546594536414,TRUE
Z01_0081,Wet,Z01,NA,74.34150906431326,76.34450005719525,-2.0029909928819905,TRUE,74.34150906431326,68.7373128095092,5.604196254804052,TRUE
Z01_0082,Wet,Z01,NA,71.60541754490103,73.38787179455356,-1.782454249652531,TRUE,71.60541754490103,65.62051997064182,5.984897574259207,TRUE
Z01_0083,Wet,Z01,NA,70.72318901396964,74.0975669748203,-3.374377960850651,TRUE,70.72318901396964,62.503727133106686,8.219461880862958,TRUE
Z01_0084,Wet,Z01,NA,70.5545243192015,74.97009203541049,-4.415567716208983,TRUE,70.5545243192015,59.386934295017305,11.1675900241842,TRUE
Z01_0085,Wet,Z01,NA,69.5498308951851,75.89929380470174,-6.349462909516646,TRUE,69.5498308951851,56.27014145692792,13.27968943825718,TRUE
Z01_0086,Wet,Z01,NA,68.78377807811493,76.82378856771429,-8.040010489599354,TRUE,68.78377807811493,46.86867017569553,21.915107902419408,TRUE
Z01_0087,Wet,Z01,NA,67.46068579530157,75.3212233416634,-7.860537546361826,TRUE,67.46068579530157,46.89421655917764,20.56646923612393,TRUE
Z01_0088,Wet,Z01,NA,62.13242611642343,68.1200674262632,-5.987641309839773,TRUE,62.13242611642343,43.777423721088255,18.355002395335177,TRUE
Z01_0089,Wet,Z01,NA,52.40101033331838,56.15470602208211,-3.7536956887637274,TRUE,52.40101033331838,40.66063088299887,11.740379450319509,TRUE
Z01_0090,Wet,Z01,NA,46.974363041937394,49.83144064287444,-2.857077600937046,TRUE,46.974363041937394,37.54383804568748,9.430524996249916,TRUE
Z01_0091,Wet,Z01,NA,43.73367630017182,46.03605217540384,-2.3023758752320163,TRUE,43.73367630017182,37.468071979136155,6.265604321035667,TRUE
Z01_0092,Wet,Z01,NA,40.837548895008155,43.05935899911523,-2.221810104107078,TRUE,40.837548895008155,34.45259159108021,6.384957303927948,TRUE
Z01_0093,Wet,Z01,NA,38.79653669764354,40.39919440762516,-1.6026577099816208,TRUE,38.79653669764354,34.47813797450675,4.318398723136788,TRUE
Z01_0094,Wet,Z01,NA,37.847404222260955,41.245607190586874,-3.3982029683259185,TRUE,37.847404222260955,32.901223008256196,4.94618121400476,TRUE
Z01_0095,Wet,Z01,NA,37.34354074015624,40.33792020794939,-2.994379467793152,TRUE,37.34354074015624,31.8311046950018,5.512436045154438,TRUE
Z01_0096,Wet,Z01,NA,39.387102542485394,43.3792973890274,-3.992194846542006,TRUE,39.387102542485394,33.92782715397214,5.459275388513255,TRUE
Z01_0097,Wet,Z01,NA,41.38841577248266,46.54333196779672,-5.154916195314058,TRUE,41.38841577248266,36.02454961275652,5.363866159726136,TRUE
Z01_0098,Wet,Z01,NA,43.34381279841524,49.78594143713193,-6.442128638716689,TRUE,43.34381279841524,38.1212720723685,5.222540726046745,TRUE
Z01_0099,Wet,Z01,NA,47.39364835280326,53.0285509088357,-5.634902556032436,TRUE,47.39364835280326,40.21799453150872,7.175653821294539,TRUE
Z01_0100,Wet,Z01,NA,50.16794357058465,56.27116038140089,-6.103216810816242,TRUE,50.16794357058465,42.31471699041305,7.853226580171601,TRUE
Z01_0101,Wet,Z01,NA,54.59999134838327,60.1848068985528,-5.58481555016953,TRUE,54.59999134838327,47.42399441642398,7.17599693195929,TRUE
Z01_0102,Wet,Z01,NA,60.6280983655371,64.71675137806622,-4.088653012529122,TRUE,60.6280983655371,49.52071687556421,11.107381489972894,TRUE
Z01_0103,Wet,Z01,NA,66.34295206400928,69.43243906953114,-3.0894870055218604,TRUE,66.34295206400928,57.642549267506354,8.700402796502928,TRUE
Z01_0104,Wet,Z01,NA,71.83588727502277,85.63050668570887,-13.794619410686096,TRUE,71.83588727502277,62.75182669351728,9.08406058150549,TRUE
Z01_0105,Wet,Z01,NA,80.69753279549714,107.4177954243847,-26.720262628887568,TRUE,80.69753279549714,67.86110411900653,12.836428676490613,TRUE
Z01_0106,Wet,Z01,NA,104.6881397975297,111.95953464044467,-7.271394842914987,TRUE,104.6881397975297,69.95782657813068,34.73031321939902,TRUE
Z01_0107,Wet,Z01,NA,97.02829947123568,112.87994397068042,-15.851644499444744,TRUE,97.02829947123568,75.0671040039218,21.96119546731387,TRUE
Z01_0108,Wet,Z01,NA,101.61051754652266,113.1588262284468,-11.548308681924157,TRUE,101.61051754652266,77.16382646306201,24.44669108346065,TRUE
Z01_0109,Wet,Z01,NA,103.96776609424232,111.78271970725984,-7.814953613017536,TRUE,103.96776609424232,76.24799395574128,27.71977213850103,TRUE
Z01_0110,Wet,Z01,NA,104.74613061907412,110.40661318584502,-5.660482566770895,TRUE,104.74613061907412,78.34471641493947,26.401414204134653,TRUE
Z01_0111,Wet,Z01,NA,105.54456504886942,108.64574021071104,-3.10117516184161,TRUE,105.54456504886942,77.42888390761873,28.11568114125069,TRUE
Z01_0112,Wet,Z01,NA,86.72429205622733,105.3526165567353,-18.628324500507972,TRUE,86.72429205622733,82.53816133327787,4.186130722949457,TRUE
Z01_0113,Wet,Z01,NA,89.40328715228897,102.05949290246974,-12.656205750180774,TRUE,89.40328715228897,81.62232882595713,7.780958326331842,TRUE
Z01_0114,Wet,Z01,NA,91.15217374913097,99.99881652770704,-8.846642778576083,TRUE,91.15217374913097,83.71905128508128,7.433122464049674,TRUE
Z01_0115,Wet,Z01,NA,90.99072637899432,99.0829840202325,-8.092257641238177,TRUE,90.99072637899432,82.80321877760674,8.18750760138758,TRUE
Z01_0116,Wet,Z01,NA,91.06107142594226,98.16715151303175,-7.106080087089495,TRUE,91.06107142594226,81.88738627057585,9.173685155366414,TRUE
Z01_0117,Wet,Z01,NA,91.09885224920448,97.25131900568688,-6.152466756482397,TRUE,91.09885224920448,83.98410872941017,7.1147435197943025,TRUE
Z01_0118,Wet,Z01,NA,90.457718542372,96.64092654272068,-6.183208000348685,TRUE,90.457718542372,83.0682762221055,7.389442320266497,TRUE
Z01_0119,Wet,Z01,NA,90.3523759128313,97.03896823954588,-6.68659232671456,TRUE,90.3523759128313,82.15244371490473,8.199932197926572,TRUE
Z01_0120,Wet,Z01,NA,89.71949755416799,97.43700993605307,-7.717512381885101,TRUE,89.71949755416799,81.23661120739001,8.482886346777974,TRUE
Z01_0121,Wet,Z01,NA,88.96058698048826,97.8350516327744,-8.874464652286136,TRUE,88.96058698048826,80.32077870008536,8.639808280402903,TRUE
Z01_0122,Wet,Z01,NA,88.31571176363201,98.23309332953758,-9.917381565905572,TRUE,88.31571176363201,82.41750115928353,5.898210604348478,TRUE
Z01_0123,Wet,Z01,NA,88.07804348827247,98.6311350261068,-10.553091537834334,TRUE,88.07804348827247,81.50166865188876,6.576374836383707,TRUE
Z01_0124,Wet,Z01,NA,88.02133961982416,99.0291767228281,-11.007837103003936,TRUE,88.02133961982416,77.57328117806522,10.448058441758944,TRUE
Z01_0125,Wet,Z01,NA,85.1867722422292,92.04153884679916,-6.854766604569974,TRUE,85.1867722422292,73.64489370405569,11.541878538173506,TRUE
Z01_0126,Wet,Z01,NA,78.39666912686528,85.04413558870534,-6.647466461840068,TRUE,78.39666912686528,66.70395126362311,11.692717863242166,TRUE
Z01_0127,Wet,Z01,NA,74.27367168958345,82.82976499407361,-8.556093304490162,TRUE,74.27367168958345,65.78811875637642,8.485552933207032,TRUE
Z01_0128,Wet,Z01,NA,71.53085176059912,80.61539439924789,-9.08454263864877,TRUE,71.53085176059912,64.87228624899772,6.658565511601395,TRUE
Z01_0129,Wet,Z01,NA,70.1056110015556,78.40102380476993,-8.295412803214333,TRUE,70.1056110015556,63.95645374167699,6.1491572598786135,TRUE
Z01_0130,Wet,Z01,NA,70.40689123108503,78.4930311427413,-8.086139911656275,TRUE,70.40689123108503,63.040621234356266,7.366269996728761,TRUE
Z01_0131,Wet,Z01,NA,72.15543343353508,80.83891734150278,-8.683483907967698,TRUE,72.15543343353508,68.14989865977148,4.0055347737636,TRUE
Z01_0132,Wet,Z01,NA,77.03911577344411,83.18480353856552,-6.145687765121409,TRUE,77.03911577344411,73.25917608585245,3.779939687591664,TRUE
Z01_0133,Wet,Z01,NA,82.2574915589693,85.44710131996126,-3.1896097609919565,TRUE,82.2574915589693,78.36845351144956,3.889038047519747,TRUE
Z01_0134,Wet,Z01,NA,85.20611559780008,87.45521075633786,-2.2490951585377843,TRUE,85.20611559780008,83.47773093703465,1.7283846607654283,TRUE
Z01_0135,Wet,Z01,NA,86.5610443267054,89.46332019165331,-2.90227586494791,TRUE,86.5610443267054,85.57445339642682,0.9865909302785808,TRUE
Z01_0136,Wet,Z01,NA,87.07560234379297,91.4714296277521,-4.395827283959136,TRUE,87.07560234379297,87.67117585533516,-0.5955735115421987,TRUE
Z01_0137,Wet,Z01,NA,88.51890691536134,94.66169256586244,-6.1427856505010965,TRUE,88.51890691536134,86.75534334805234,1.7635635673090064,TRUE
Z01_0138,Wet,Z01,NA,89.26260981963351,98.05229456770788,-8.789684748074379,TRUE,89.26260981963351,85.83951084063575,3.423098978997757,TRUE
Z01_0139,Wet,Z01,NA,89.1314069624437,113.59900308451326,-24.46759612206955,TRUE,89.1314069624437,84.92367833331502,4.207728629128681,TRUE
Z01_0140,Wet,Z01,NA,88.36086921758006,122.2909140928078,-33.930044875227736,TRUE,88.36086921758006,84.00784582586229,4.35302339171777,TRUE
Z01_0141,Wet,Z01,NA,88.90342566518966,122.57322409472096,-33.66979842953131,TRUE,88.90342566518966,86.1045682851345,2.7988573800551535,TRUE
Z01_0142,Wet,Z01,NA,90.66938541485888,118.42928047211316,-27.75989505725427,TRUE,90.66938541485888,88.2012907443327,2.4680946705261846,TRUE
Z01_0143,Wet,Z01,NA,92.63739693288233,108.8354887622849,-16.19809182940257,TRUE,92.63739693288233,84.07510081969396,8.562296113188367,TRUE
Z01_0144,Wet,Z01,NA,92.19105560994088,95.3159525436594,-3.1248969337185315,TRUE,92.19105560994088,80.83348621843025,11.357569391510625,TRUE
Z01_0145,Wet,Z01,NA,90.61420738195076,93.60472901626032,-2.990521634309559,TRUE,90.61420738195076,77.9564487557128,12.65775862623795,TRUE
Z01_0146,Wet,Z01,NA,88.65993067813484,91.89350548944374,-3.2335748113088982,TRUE,88.65993067813484,75.0794112928391,13.580519385295744,TRUE
Z01_0147,Wet,Z01,NA,86.28088700781258,90.1822819616762,-3.9013949538636297,TRUE,86.28088700781258,75.32406584057237,10.956821167240207,TRUE
Z01_0148,Wet,Z01,NA,85.44427686165837,90.86841227224572,-5.424135410587354,TRUE,85.44427686165837,78.69041240012017,6.7538644615382,TRUE
Z01_0149,Wet,Z01,NA,88.9160876572871,91.93986149443494,-3.023773837147843,TRUE,88.9160876572871,75.81337493724646,13.102712720040628,TRUE
Z01_0150,Wet,Z01,NA,94.25166860657968,90.26843583882808,3.983232767751602,TRUE,94.25166860657968,76.05802948497976,18.19363912159993,TRUE
Z01_0151,Wet,Z01,NA,95.05910906657957,87.97936568163333,7.079743384946241,TRUE,95.05910906657957,73.1809920222623,21.878117044317264,TRUE
Z01_0152,Wet,Z01,NA,80.04859076212895,85.69029552365542,-5.641704761526469,TRUE,80.04859076212895,70.30395455938861,9.744636202740338,TRUE
Z01_0153,Wet,Z01,NA,76.35611208063499,83.40122536546534,-7.04511328483035,TRUE,76.35611208063499,67.42691709624677,8.929194984388218,TRUE
Z01_0154,Wet,Z01,NA,73.64506073182157,81.11215520775558,-7.4670944759340045,TRUE,73.64506073182157,67.67157164491945,5.97348908690212,TRUE
Z01_0155,Wet,Z01,NA,72.97002352173944,78.82308504977767,-5.853061528038239,TRUE,72.97002352173944,64.79453418204575,8.175489339693684,TRUE
Z01_0156,Wet,Z01,NA,73.62537004113403,79.8309888861638,-6.205618845029761,TRUE,73.62537004113403,65.03918872977903,8.586181311355006,TRUE
Z01_0157,Wet,Z01,NA,73.49309467981523,80.97543394578062,-7.482339265965393,TRUE,73.49309467981523,65.28384327793671,8.209251401878518,TRUE
Z01_0158,Wet,Z01,NA,75.45557050783924,82.1198790030213,-6.6643084951820555,TRUE,75.45557050783924,65.52849782812763,9.927072679711614,TRUE
Z01_0159,Wet,Z01,NA,77.10260985959067,83.26432406188174,-6.161714202291066,TRUE,77.10260985959067,65.7731523736714,11.329457485919278,TRUE
Z01_0160,Wet,Z01,NA,80.52246283797093,84.40876912098356,-3.8863062830126296,TRUE,80.52246283797093,66.01780692182906,14.504655916141871,TRUE
Z01_0161,Wet,Z01,NA,79.90723673591879,85.55321417855987,-5.645977442641083,TRUE,79.90723673591879,63.14076946165988,16.766467274258908,TRUE
Z01_0162,Wet,Z01,NA,78.87568041513842,86.69765923754373,-7.821978822405313,TRUE,78.87568041513842,64.91306874071118,13.962611674427237,TRUE
Z01_0163,Wet,Z01,NA,80.44634406027859,87.84210429670149,-7.395760236422902,TRUE,80.44634406027859,63.630078555361315,16.816265504917276,TRUE
Z01_0164,Wet,Z01,NA,85.92615364963618,88.98654935508769,-3.060395705451512,TRUE,85.92615364963618,66.99642511423784,18.92972853539834,TRUE
Z01_0165,Wet,Z01,NA,89.88473040480069,89.09205967554355,0.7926707292571393,TRUE,89.88473040480069,70.36277167284624,19.521958731954456,TRUE
Z01_0166,Wet,Z01,NA,91.5316363548583,88.89667870325113,2.6349576516071807,TRUE,91.5316363548583,67.4857342101288,24.04590214472951,TRUE
Z01_0167,Wet,Z01,NA,88.6357860447829,88.70129773035495,-0.0655116855720479,TRUE,88.6357860447829,64.6086967472551,24.02708929752781,TRUE
Z01_0168,Wet,Z01,NA,86.78632080288679,88.50591675724658,-1.7195959543597894,TRUE,86.78632080288679,61.73165928411327,25.05466151877352,TRUE
Z01_0169,Wet,Z01,NA,84.58707020141304,88.31053578489822,-3.7234655834851793,TRUE,84.58707020141304,58.854621821910825,25.732448379502216,TRUE
Z01_0170,Wet,Z01,NA,78.38051307374113,88.11515481200205,-9.73464173826092,TRUE,78.38051307374113,59.09927636991224,19.28123670382889,TRUE
Z01_0171,Wet,Z01,NA,78.23911796394785,88.23866491536819,-9.999546951420342,TRUE,78.23911796394785,56.22223890677041,22.01687905717744,TRUE
Z01_0172,Wet,Z01,NA,83.40330166589226,89.60053282161618,-6.197231155723927,TRUE,83.40330166589226,53.34520144405296,30.058100221839297,TRUE
Z01_0173,Wet,Z01,NA,78.37748590723591,90.96240072698076,-12.58491481974484,TRUE,78.37748590723591,50.468163981123325,27.909321926112582,TRUE
Z01_0174,Wet,Z01,NA,74.3866959037702,92.3242686331284,-17.93757272935821,TRUE,74.3866959037702,50.71281852963974,23.673877374130463,TRUE
Z01_0175,Wet,Z01,NA,74.89999540970398,93.68444863562168,-18.7844532259177,TRUE,74.89999540970398,49.870238061560265,25.02975734814371,TRUE
Z01_0176,Wet,Z01,NA,74.16830398069692,96.94403875714823,-22.77573477645133,TRUE,74.16830398069692,48.86292113761243,25.305382843084487,TRUE
Z01_0177,Wet,Z01,NA,75.92915831319134,100.84185375800104,-24.912695444809714,TRUE,75.92915831319134,47.85560421372251,28.07355409946883,TRUE
