TransectID,zone,class_val,vclass,vgroup,season,ve_dist,vl_dist,error,abs_error,valid_pair
Z01_0050,Z01,0,NoData,nodata,wet,60.5463061839933,67.34135049526253,-6.79504431126923,6.79504431126923,True
Z01_0051,Z01,0,NoData,nodata,wet,59.93135919229072,66.49349885382054,-6.5621396615298195,6.5621396615298195,True
Z01_0052,Z01,0,NoData,nodata,wet,59.18636989487134,65.64564721176727,-6.459277316895928,6.459277316895928,True
Z01_0053,Z01,0,NoData,nodata,wet,59.59844919838693,66.37859844950547,-6.780149251118544,6.780149251118544,True
Z01_0054,Z01,0,NoData,nodata,wet,61.85344784119551,67.42853191495351,-5.575084073757999,5.575084073757999,True
Z01_0055,Z01,0,NoData,nodata,wet,61.73571405236499,68.47846537984726,-6.742751327482274,6.742751327482274,True
Z01_0056,Z01,0,NoData,nodata,wet,62.250514798711755,69.52839884479513,-7.277884046083379,7.277884046083379,True
Z01_0057,Z01,0,NoData,nodata,wet,62.36879519559475,70.57833231024314,-8.209537114648391,8.209537114648391,True
Z01_0058,Z01,0,NoData,nodata,wet,60.59301825201388,68.01675135776715,-7.423733105753271,7.423733105753271,True
Z01_0059,Z01,0,NoData,nodata,wet,58.46674434180273,64.89995851967777,-6.433214177875037,6.433214177875037,True
Z01_0060,Z01,0,NoData,nodata,wet,55.83850322342952,61.78316568158838,-5.944662458158859,5.944662458158859,True
Z01_0061,Z01,0,NoData,nodata,wet,52.76142712893938,58.66637284349898,-5.904945714559602,5.904945714559602,True
Z01_0062,Z01,0,NoData,nodata,wet,50.161344849261816,56.66136816514424,-6.500023315882423,6.500023315882423,True
Z01_0063,Z01,0,NoData,nodata,wet,48.35229639479117,55.01166976653659,-6.659373371745424,6.659373371745424,True
Z01_0064,Z01,0,NoData,nodata,wet,47.86483317296887,53.361971368041516,-5.497138195072644,5.497138195072644,True
Z01_0065,Z01,0,NoData,nodata,wet,51.084565262217815,63.55605605908914,-12.471490796871322,12.471490796871322,True
Z01_0066,Z01,0,NoData,nodata,wet,59.255277138215106,74.85402945076736,-15.59875231255225,15.59875231255225,True
Z01_0067,Z01,0,NoData,nodata,wet,70.44929665884031,83.9314582802182,-13.482161621377884,13.482161621377884,True
Z01_0068,Z01,0,NoData,nodata,wet,77.25969857196425,88.58411270458987,-11.32441413262562,11.32441413262562,True
Z01_0069,Z01,0,NoData,nodata,wet,80.99889057745804,89.11030733960777,-8.11141676214973,8.11141676214973,True
Z01_0070,Z01,0,NoData,nodata,wet,73.23417194825001,78.84354927739072,-5.609377329140713,5.609377329140713,True
Z01_0071,Z01,0,NoData,nodata,wet,62.60018955746421,64.31487952567804,-1.7146899682138255,1.7146899682138255,True
Z01_0072,Z01,0,NoData,nodata,wet,57.145828145566114,59.23351628537662,-2.08768813981051,2.08768813981051,True
Z01_0073,Z01,0,NoData,nodata,wet,54.391001253832954,57.234925484206705,-2.8439242303737515,2.8439242303737515,True
Z01_0074,Z01,0,NoData,nodata,wet,53.7029047754201,55.92782709484735,-2.2249223194272503,2.2249223194272503,True
Z01_0075,Z01,0,NoData,nodata,wet,53.7048672612504,59.58615604897179,-5.881288787721388,5.881288787721388,True
Z01_0076,Z01,0,NoData,nodata,wet,55.44453332060209,63.24448500331852,-7.799951682716433,7.799951682716433,True
Z01_0077,Z01,0,NoData,nodata,wet,60.069918079735885,69.65818269562676,-9.588264615890878,9.588264615890878,True
Z01_0078,Z01,0,NoData,nodata,wet,72.24362305257745,82.62488544940494,-10.381262396827495,10.381262396827495,True
Z01_0079,Z01,0,NoData,nodata,wet,76.96348280611167,82.93605888701161,-5.972576080899941,5.972576080899941,True
Z01_0080,Z01,0,NoData,nodata,wet,76.90231302056351,82.68571510893958,-5.783402088376064,5.783402088376064,True
Z01_0081,Z01,0,NoData,nodata,wet,74.34150906431326,76.34450005719525,-2.0029909928819905,2.0029909928819905,True
Z01_0082,Z01,0,NoData,nodata,wet,71.60541754490103,73.38787179455356,-1.782454249652531,1.782454249652531,True
Z01_0083,Z01,0,NoData,nodata,wet,70.72318901396964,74.0975669748203,-3.3743779608506514,3.3743779608506514,True
Z01_0084,Z01,0,NoData,nodata,wet,70.5545243192015,74.97009203541049,-4.415567716208983,4.415567716208983,True
Z01_0085,Z01,0,NoData,nodata,wet,69.5498308951851,75.89929380470174,-6.349462909516646,6.349462909516646,True
Z01_0086,Z01,0,NoData,nodata,wet,68.78377807811493,76.82378856771429,-8.040010489599354,8.040010489599354,True
Z01_0087,Z01,0,NoData,nodata,wet,67.46068579530157,75.3212233416634,-7.860537546361826,7.860537546361826,True
Z01_0088,Z01,0,NoData,nodata,wet,62.13242611642343,68.1200674262632,-5.987641309839773,5.987641309839773,True
Z01_0089,Z01,0,NoData,nodata,wet,52.40101033331838,56.15470602208211,-3.7536956887637274,3.7536956887637274,True
Z01_0090,Z01,0,NoData,nodata,wet,46.974363041937394,49.83144064287444,-2.857077600937046,2.857077600937046,True
Z01_0091,Z01,0,NoData,nodata,wet,43.73367630017182,46.03605217540384,-2.3023758752320163,2.3023758752320163,True
Z01_0092,Z01,0,NoData,nodata,wet,40.837548895008155,43.05935899911523,-2.221810104107078,2.221810104107078,True
Z01_0093,Z01,0,NoData,nodata,wet,38.79653669764354,40.39919440762516,-1.6026577099816208,1.6026577099816208,True
Z01_0094,Z01,0,NoData,nodata,wet,37.847404222260955,41.245607190586874,-3.3982029683259185,3.3982029683259185,True
Z01_0095,Z01,0,NoData,nodata,wet,37.343540740156236,40.33792020794939,-2.994379467793152,2.994379467793152,True
Z01_0096,Z01,0,NoData,nodata,wet,39.387102542485394,43.3792973890274,-3.992194846542006,3.992194846542006,True
Z01_0097,Z01,0,NoData,nodata,wet,41.38841577248266,46.54333196779672,-5.154916195314058,5.154916195314058,True
Z01_0098,Z01,0,NoData,nodata,wet,43.34381279841524,49.78594143713193,-6.442128638716689,6.442128638716689,True
Z01_0099,Z01,0,NoData,nodata,wet,47.39364835280326,53.0285509088357,-5.634902556032436,5.634902556032436,True
Z01_0100,Z01,0,NoData,nodata,wet,50.16794357058465,56.27116038140089,-6.103216810816242,6.103216810816242,True
Z01_0101,Z01,0,NoData,nodata,wet,54.59999134838327,60.1848068985528,-5.58481555016953,5.58481555016953,True
Z01_0102,Z01,0,NoData,nodata,wet,60.6280983655371,64.71675137806622,-4.088653012529122,4.088653012529122,True
Z01_0103,Z01,0,NoData,nodata,wet,66.34295206400928,69.43243906953114,-3.0894870055218604,3.0894870055218604,True
Z01_0104,Z01,0,NoData,nodata,wet,71.83588727502277,85.63050668570887,-13.794619410686096,13.794619410686096,True
Z01_0105,Z01,0,NoData,nodata,wet,80.69753279549714,107.4177954243847,-26.720262628887568,26.720262628887568,True
Z01_0106,Z01,0,NoData,nodata,wet,104.6881397975297,111.95953464044469,-7.271394842914987,7.271394842914987,True
Z01_0107,Z01,0,NoData,nodata,wet,97.02829947123567,112.87994397068042,-15.851644499444745,15.851644499444745,True
Z01_0108,Z01,0,NoData,nodata,wet,101.61051754652266,113.15882622844681,-11.548308681924155,11.548308681924155,True
Z01_0109,Z01,0,NoData,nodata,wet,103.96776609424231,111.78271970725984,-7.814953613017536,7.814953613017536,True
Z01_0110,Z01,0,NoData,nodata,wet,104.74613061907412,110.40661318584502,-5.660482566770895,5.660482566770895,True
Z01_0111,Z01,0,NoData,nodata,wet,105.54456504886942,108.64574021071103,-3.10117516184161,3.10117516184161,True
Z01_0112,Z01,0,NoData,nodata,wet,86.72429205622733,105.3526165567353,-18.628324500507972,18.628324500507972,True
Z01_0113,Z01,0,NoData,nodata,wet,89.40328715228897,102.05949290246974,-12.656205750180774,12.656205750180774,True
Z01_0114,Z01,0,NoData,nodata,wet,91.15217374913095,99.99881652770704,-8.846642778576083,8.846642778576083,True
Z01_0115,Z01,0,NoData,nodata,wet,90.99072637899432,99.0829840202325,-8.092257641238177,8.092257641238177,True
Z01_0116,Z01,0,NoData,nodata,wet,91.06107142594226,98.16715151303175,-7.106080087089495,7.106080087089495,True
Z01_0117,Z01,0,NoData,nodata,wet,91.09885224920447,97.25131900568687,-6.152466756482397,6.152466756482397,True
Z01_0118,Z01,0,NoData,nodata,wet,90.45771854237199,96.64092654272068,-6.183208000348685,6.183208000348685,True
Z01_0119,Z01,0,NoData,nodata,wet,90.3523759128313,97.03896823954587,-6.68659232671456,6.68659232671456,True
Z01_0120,Z01,0,NoData,nodata,wet,89.71949755416799,97.43700993605309,-7.717512381885101,7.717512381885101,True
Z01_0121,Z01,0,NoData,nodata,wet,88.96058698048826,97.8350516327744,-8.874464652286136,8.874464652286136,True
Z01_0122,Z01,0,NoData,nodata,wet,88.31571176363201,98.23309332953758,-9.917381565905572,9.917381565905572,True
Z01_0123,Z01,0,NoData,nodata,wet,88.07804348827247,98.6311350261068,-10.553091537834334,10.553091537834334,True
Z01_0124,Z01,0,NoData,nodata,wet,88.02133961982416,99.0291767228281,-11.007837103003936,11.007837103003936,True
Z01_0125,Z01,0,NoData,nodata,wet,85.1867722422292,92.04153884679917,-6.854766604569974,6.854766604569974,True
Z01_0126,Z01,0,NoData,nodata,wet,78.39666912686528,85.04413558870534,-6.647466461840068,6.647466461840068,True
Z01_0127,Z01,0,NoData,nodata,wet,74.27367168958345,82.82976499407361,-8.556093304490162,8.556093304490162,True
Z01_0128,Z01,0,NoData,nodata,wet,71.53085176059912,80.61539439924789,-9.08454263864877,9.08454263864877,True
Z01_0129,Z01,0,NoData,nodata,wet,70.1056110015556,78.40102380476993,-8.295412803214333,8.295412803214333,True
Z01_0130,Z01,0,NoData,nodata,wet,70.40689123108503,78.4930311427413,-8.086139911656275,8.086139911656275,True
Z01_0131,Z01,0,NoData,nodata,wet,72.15543343353508,80.83891734150278,-8.683483907967698,8.683483907967698,True
Z01_0132,Z01,0,NoData,nodata,wet,77.03911577344411,83.18480353856552,-6.145687765121409,6.145687765121409,True
Z01_0133,Z01,0,NoData,nodata,wet,82.2574915589693,85.44710131996126,-3.1896097609919565,3.1896097609919565,True
Z01_0134,Z01,0,NoData,nodata,wet,85.20611559780008,87.45521075633786,-2.2490951585377843,2.2490951585377843,True
Z01_0135,Z01,0,NoData,nodata,wet,86.5610443267054,89.46332019165331,-2.90227586494791,2.90227586494791,True
Z01_0136,Z01,0,NoData,nodata,wet,87.07560234379297,91.4714296277521,-4.395827283959136,4.395827283959136,True
Z01_0137,Z01,0,NoData,nodata,wet,88.51890691536134,94.66169256586244,-6.1427856505010965,6.1427856505010965,True
Z01_0138,Z01,0,NoData,nodata,wet,89.26260981963351,98.05229456770789,-8.789684748074379,8.789684748074379,True
Z01_0139,Z01,0,NoData,nodata,wet,89.1314069624437,113.59900308451326,-24.46759612206955,24.46759612206955,True
Z01_0140,Z01,0,NoData,nodata,wet,88.36086921758006,122.2909140928078,-33.930044875227736,33.930044875227736,True
Z01_0141,Z01,0,NoData,nodata,wet,88.90342566518966,122.57322409472097,-33.66979842953131,33.66979842953131,True
Z01_0142,Z01,0,NoData,nodata,wet,90.66938541485888,118.42928047211315,-27.75989505725427,27.75989505725427,True
Z01_0143,Z01,0,NoData,nodata,wet,92.63739693288233,108.8354887622849,-16.19809182940257,16.19809182940257,True
Z01_0144,Z01,0,NoData,nodata,wet,92.19105560994088,95.3159525436594,-3.1248969337185315,3.1248969337185315,True
Z01_0145,Z01,0,NoData,nodata,wet,90.61420738195075,93.60472901626031,-2.990521634309559,2.990521634309559,True
Z01_0146,Z01,0,NoData,nodata,wet,88.65993067813484,91.89350548944374,-3.2335748113088982,3.2335748113088982,True
Z01_0147,Z01,0,NoData,nodata,wet,86.28088700781258,90.18228196167621,-3.9013949538636297,3.9013949538636297,True
Z01_0148,Z01,0,NoData,nodata,wet,85.44427686165837,90.86841227224572,-5.424135410587354,5.424135410587354,True
Z01_0149,Z01,0,NoData,nodata,wet,88.9160876572871,91.93986149443494,-3.023773837147843,3.023773837147843,True
Z01_0150,Z01,0,NoData,nodata,wet,94.25166860657968,90.26843583882808,3.983232767751602,3.983232767751602,True
Z01_0151,Z01,0,NoData,nodata,wet,95.05910906657957,87.97936568163333,7.079743384946241,7.079743384946241,True
Z01_0152,Z01,0,NoData,nodata,wet,80.04859076212895,85.69029552365542,-5.641704761526469,5.641704761526469,True
Z01_0153,Z01,0,NoData,nodata,wet,76.35611208063499,83.40122536546534,-7.04511328483035,7.04511328483035,True
Z01_0154,Z01,0,NoData,nodata,wet,73.64506073182157,81.11215520775558,-7.4670944759340045,7.4670944759340045,True
Z01_0155,Z01,0,NoData,nodata,wet,72.97002352173944,78.82308504977767,-5.853061528038239,5.853061528038239,True
Z01_0156,Z01,0,NoData,nodata,wet,73.62537004113403,79.8309888861638,-6.205618845029761,6.205618845029761,True
Z01_0157,Z01,0,NoData,nodata,wet,73.49309467981523,80.97543394578062,-7.482339265965393,7.482339265965393,True
Z01_0158,Z01,0,NoData,nodata,wet,75.45557050783924,82.1198790030213,-6.6643084951820555,6.6643084951820555,True
Z01_0159,Z01,0,NoData,nodata,wet,77.10260985959067,83.26432406188174,-6.161714202291066,6.161714202291066,True
Z01_0160,Z01,0,NoData,nodata,wet,80.52246283797093,84.40876912098356,-3.8863062830126296,3.8863062830126296,True
Z01_0161,Z01,0,NoData,nodata,wet,79.90723673591879,85.55321417855987,-5.645977442641083,5.645977442641083,True
Z01_0162,Z01,0,NoData,nodata,wet,78.87568041513842,86.69765923754373,-7.821978822405313,7.821978822405313,True
Z01_0163,Z01,0,NoData,nodata,wet,80.44634406027859,87.84210429670149,-7.395760236422902,7.395760236422902,True
Z01_0164,Z01,0,NoData,nodata,wet,85.92615364963618,88.98654935508769,-3.060395705451512,3.060395705451512,True
Z01_0165,Z01,0,NoData,nodata,wet,89.88473040480069,89.09205967554355,0.7926707292571393,0.7926707292571393,True
Z01_0166,Z01,0,NoData,nodata,wet,91.5316363548583,88.89667870325113,2.6349576516071807,2.6349576516071807,True
Z01_0167,Z01,0,NoData,nodata,wet,88.6357860447829,88.70129773035495,-0.0655116855720479,0.0655116855720479,True
Z01_0168,Z01,0,NoData,nodata,wet,86.78632080288679,88.50591675724658,-1.7195959543597894,1.7195959543597894,True
Z01_0169,Z01,0,NoData,nodata,wet,84.58707020141304,88.31053578489822,-3.7234655834851793,3.7234655834851793,True
Z01_0170,Z01,0,NoData,nodata,wet,78.38051307374113,88.11515481200205,-9.734641738260919,9.734641738260919,True
Z01_0171,Z01,0,NoData,nodata,wet,78.23911796394785,88.23866491536819,-9.999546951420342,9.999546951420342,True
Z01_0172,Z01,0,NoData,nodata,wet,83.40330166589226,89.60053282161618,-6.197231155723927,6.197231155723927,True
Z01_0173,Z01,0,NoData,nodata,wet,78.37748590723591,90.96240072698075,-12.584914819744839,12.584914819744839,True
Z01_0174,Z01,0,NoData,nodata,wet,74.3866959037702,92.32426863312841,-17.93757272935821,17.93757272935821,True
Z01_0175,Z01,0,NoData,nodata,wet,74.89999540970398,93.68444863562168,-18.7844532259177,18.7844532259177,True
Z01_0176,Z01,0,NoData,nodata,wet,74.16830398069692,96.94403875714825,-22.77573477645133,22.77573477645133,True
Z01_0177,Z01,0,NoData,nodata,wet,75.92915831319134,100.84185375800105,-24.912695444809714,24.912695444809714,True
Z01_0178,Z01,0,NoData,nodata,wet,85.99540648943525,104.78160983199861,-18.786203342563354,18.786203342563354,True
Z01_0179,Z01,0,NoData,nodata,wet,96.59440190465277,163.98192741908068,-67.3875255144279,67.3875255144279,True
Z01_0180,Z01,0,NoData,nodata,wet,143.55544516975698,152.2023515338137,-8.646906364056719,8.646906364056719,True
Z01_0181,Z01,0,NoData,nodata,wet,131.36719881998707,131.92564313281045,-0.5584443128233829,0.5584443128233829,True
Z01_0182,Z01,0,NoData,nodata,wet,125.78551752590984,129.70761891589413,-3.9221013899842916,3.9221013899842916,True
Z01_0183,Z01,0,NoData,nodata,wet,123.39904361045232,127.48959469781214,-4.090551087359813,4.090551087359813,True
Z01_0184,Z01,0,NoData,nodata,wet,109.18669910017543,117.28257611447701,-8.095877014301578,8.095877014301578,True
Z01_0185,Z01,0,NoData,nodata,wet,93.97367791064995,102.19557842231345,-8.221900511663492,8.221900511663492,True
Z01_0186,Z01,0,NoData,nodata,wet,76.78994635499522,86.48081894727957,-9.69087259228435,9.69087259228435,True
Z01_0187,Z01,0,NoData,nodata,wet,66.81911814329378,70.73904537955984,-3.919927236266062,3.919927236266062,True
Z01_0188,Z01,0,NoData,nodata,wet,61.883152445020514,60.91885229505737,0.9643001499631438,0.9643001499631438,True
Z01_0189,Z01,0,NoData,nodata,wet,61.87626998366763,63.73784028316644,-1.8615702994988084,1.8615702994988084,True
Z01_0190,Z01,0,NoData,nodata,wet,65.23436724950207,66.55682827184172,-1.3224610223396525,1.3224610223396525,True
Z01_0191,Z01,0,NoData,nodata,wet,67.85458852340274,69.37581626000872,-1.5212277366059794,1.5212277366059794,True
Z01_0192,Z01,0,NoData,nodata,wet,68.93917124619269,72.19480424862607,-3.2556330024333846,3.2556330024333846,True
Z01_0193,Z01,0,NoData,nodata,wet,68.6728322567976,109.98236335637957,-41.30953109958196,41.30953109958196,True
Z01_0194,Z01,0,NoData,nodata,wet,72.11411606835495,99.82627018525406,-27.712154116899114,27.712154116899114,True
Z01_0195,Z01,0,NoData,nodata,wet,72.83371878960814,99.65862565942159,-26.824906869813447,26.824906869813447,True
Z01_0196,Z01,0,NoData,nodata,wet,73.33161880720158,102.80134935997802,-29.46973055277644,29.46973055277644,True
Z01_0197,Z01,0,NoData,nodata,wet,74.15790555498627,101.79441166487264,-27.63650610988637,27.63650610988637,True
Z01_0198,Z01,0,NoData,nodata,wet,76.41715646152358,113.30018861562411,-36.88303215410053,36.88303215410053,True
Z01_0199,Z01,0,NoData,nodata,wet,79.64187371833245,104.51813518796261,-24.876261469630165,24.876261469630165,True
Z01_0200,Z01,0,NoData,nodata,wet,84.36196578998408,95.73608176109833,-11.37411597111425,11.37411597111425,True
Z01_0201,Z01,0,NoData,nodata,wet,83.44781827761715,91.50145984612462,-8.053641568507473,8.053641568507473,True
Z01_0202,Z01,0,NoData,nodata,wet,79.50415988525904,88.99376175061855,-9.489601865359504,9.489601865359504,True
Z01_0203,Z01,0,NoData,nodata,wet,77.35069334104256,86.48606365495164,-9.135370313909078,9.135370313909078,True
Z01_0204,Z01,0,NoData,nodata,wet,77.94287059698377,83.12094327724617,-5.178072680262403,5.178072680262403,True
Z01_0205,Z01,0,NoData,nodata,wet,75.73781727632642,79.648744955792,-3.9109276794655727,3.9109276794655727,True
Z01_0206,Z01,0,NoData,nodata,wet,73.1836583458987,76.76942795919176,-3.5857696132930528,3.5857696132930528,True
Z01_0207,Z01,0,NoData,nodata,wet,71.88842644738635,75.07087133232231,-3.1824448849359612,3.1824448849359612,True
Z01_0208,Z01,0,NoData,nodata,wet,71.6904378266989,75.40915391276745,-3.7187160860685538,3.7187160860685538,True
Z01_0209,Z01,0,NoData,nodata,wet,74.93599218614699,78.28727967161362,-3.351287485466628,3.351287485466628,True
Z01_0210,Z01,0,NoData,nodata,wet,77.76346195520647,81.89190761640468,-4.128445661198214,4.128445661198214,True
Z01_0211,Z01,0,NoData,nodata,wet,80.40734561976885,84.58464488073187,-4.177299260963025,4.177299260963025,True
Z01_0212,Z01,0,NoData,nodata,wet,81.31717559020788,83.19788603074578,-1.8807104405378965,1.8807104405378965,True
Z01_0213,Z01,0,NoData,nodata,wet,81.57132450341551,82.63637062248449,-1.065046119068981,1.065046119068981,True
Z01_0214,Z01,0,NoData,nodata,wet,81.29459914360201,84.14348414209624,-2.8488849984942277,2.8488849984942277,True
Z01_0215,Z01,0,NoData,nodata,wet,80.54511074306302,85.65059766195198,-5.105486918888957,5.105486918888957,True
Z01_0216,Z01,0,NoData,nodata,wet,80.75910582278645,87.1577111821558,-6.398605359369341,6.398605359369341,True
Z01_0217,Z01,0,NoData,nodata,wet,82.56723900980083,89.13847567744463,-6.571236667643802,6.571236667643802,True
Z01_0218,Z01,0,NoData,nodata,wet,87.01394759962858,91.17134316388643,-4.157395564257854,4.157395564257854,True
Z01_0219,Z01,0,NoData,nodata,wet,89.03562986548754,93.04433747076645,-4.008707605278914,4.008707605278914,True
Z01_0220,Z01,0,NoData,nodata,wet,86.54441362143105,94.00026844452285,-7.455854823091798,7.455854823091798,True
Z01_0221,Z01,0,NoData,nodata,wet,78.82632252310589,87.41588131923743,-8.589558796131541,8.589558796131541,True
Z01_0222,Z01,0,NoData,nodata,wet,71.85222461324446,77.46876582446245,-5.616541211217992,5.616541211217992,True
Z01_0223,Z01,0,NoData,nodata,wet,65.58472957399427,69.72506466737975,-4.140335093385488,4.140335093385488,True
Z01_0224,Z01,0,NoData,nodata,wet,57.65481980094858,61.98136351144391,-4.326543710495329,4.326543710495329,True
Z01_0225,Z01,0,NoData,nodata,wet,50.408043392611305,54.237662358863865,-3.8296189662525606,3.8296189662525606,True
Z01_0226,Z01,0,NoData,nodata,wet,45.456372228874436,46.49396120903714,-1.0375889801627025,1.0375889801627025,True
Z01_0227,Z01,0,NoData,nodata,wet,41.170903447476014,43.303375965514235,-2.1324725180382202,2.1324725180382202,True
Z01_0228,Z01,0,NoData,nodata,wet,37.536857087769896,41.806971222384995,-4.270114134615099,4.270114134615099,True
Z01_0229,Z01,0,NoData,nodata,wet,35.54923079237028,40.31056647951379,-4.761335687143507,4.761335687143507,True
Z01_0230,Z01,0,NoData,nodata,wet,35.54748132822622,41.2454050073145,-5.697923679088284,5.697923679088284,True
Z01_0231,Z01,0,NoData,nodata,wet,32.56739071941941,44.44036035063078,-11.872969631211376,11.872969631211376,True
Z01_0232,Z01,0,NoData,nodata,wet,20.631204430814154,49.79731394195424,-29.16610951114009,29.16610951114009,True
Z01_0233,Z01,0,NoData,nodata,wet,19.50719658037652,56.454608799958905,-36.94741221958239,36.94741221958239,True
