TransectID,zone,class_val,vclass,vgroup,season,ve_dist,vl_dist,error,abs_error,valid_pair
Z01_0047,Z01,0,NoData,nodata,wet,63.80509920152795,61.584057327917265,2.2210418736106874,2.2210418736106874,True
Z01_0048,Z01,0,NoData,nodata,wet,62.326193589602155,61.60960371139937,0.7165898782027824,0.7165898782027824,True
Z01_0049,Z01,0,NoData,nodata,wet,60.99654633784771,61.63515009488148,-0.6386037570337706,0.6386037570337706,True
Z01_0050,Z01,0,NoData,nodata,wet,60.5463061839933,61.660696478363604,-1.1143902943703026,1.1143902943703026,True
Z01_0051,Z01,0,NoData,nodata,wet,59.93135919229072,61.68624286206948,-1.7548836697787564,1.7548836697787564,True
Z01_0052,Z01,0,NoData,nodata,wet,59.18636989487134,58.56945002398008,0.6169198708912589,0.6169198708912589,True
Z01_0053,Z01,0,NoData,nodata,wet,59.59844919838693,58.594996407406626,1.0034527909803046,1.0034527909803046,True
Z01_0054,Z01,0,NoData,nodata,wet,61.85344784119551,55.47820356931725,6.375244271878259,6.375244271878259,True
Z01_0055,Z01,0,NoData,nodata,wet,61.73571405236499,55.50374995279935,6.231964099565637,6.231964099565637,True
Z01_0056,Z01,0,NoData,nodata,wet,62.250514798711755,55.529296336057726,6.721218462654029,6.721218462654029,True
Z01_0057,Z01,0,NoData,nodata,wet,62.36879519559475,55.55484271953984,6.813952476054908,6.813952476054908,True
Z01_0058,Z01,0,NoData,nodata,wet,60.59301825201388,52.43804988145046,8.154968370563417,8.154968370563417,True
Z01_0059,Z01,0,NoData,nodata,wet,58.46674434180273,52.463596264932576,6.003148076870154,6.003148076870154,True
Z01_0060,Z01,0,NoData,nodata,wet,55.83850322342952,49.34680342684318,6.491699796586339,6.491699796586339,True
Z01_0061,Z01,0,NoData,nodata,wet,52.76142712893938,46.2300105887538,6.531416540185582,6.531416540185582,True
Z01_0062,Z01,0,NoData,nodata,wet,50.161344849261816,46.25555697223592,3.905787877025894,3.905787877025894,True
Z01_0063,Z01,0,NoData,nodata,wet,48.35229639479117,43.13876413414653,5.213532260644641,5.213532260644641,True
Z01_0064,Z01,0,NoData,nodata,wet,47.86483317296887,46.30664973997815,1.5581834329907238,1.5581834329907238,True
Z01_0065,Z01,0,NoData,nodata,wet,51.084565262217815,52.61687456660326,-1.5323093043854428,1.5323093043854428,True
Z01_0066,Z01,0,NoData,nodata,wet,59.255277138215106,62.06943861419007,-2.814161475974963,2.814161475974963,True
Z01_0067,Z01,0,NoData,nodata,wet,70.44929665884031,68.37966344081516,2.069633218025146,2.069633218025146,True
Z01_0068,Z01,0,NoData,nodata,wet,77.25969857196425,74.68988826688604,2.5698103050782066,2.5698103050782066,True
Z01_0069,Z01,0,NoData,nodata,wet,80.99889057745804,68.4307562070014,12.568134370456647,12.568134370456647,True
Z01_0070,Z01,0,NoData,nodata,wet,73.23417194825001,52.74460648318026,20.489565465069745,20.489565465069745,True
Z01_0071,Z01,0,NoData,nodata,wet,62.60018955746421,49.62781364509088,12.97237591237333,12.97237591237333,True
Z01_0072,Z01,0,NoData,nodata,wet,57.145828145566114,49.65336002857299,7.492468116993123,7.492468116993123,True
Z01_0073,Z01,0,NoData,nodata,wet,54.391001253832954,46.53656719048361,7.854434063349345,7.854434063349345,True
Z01_0074,Z01,0,NoData,nodata,wet,53.7029047754201,46.562113573965725,7.140791201454377,7.140791201454377,True
Z01_0075,Z01,0,NoData,nodata,wet,53.7048672612504,46.58765995744783,7.117207303802566,7.117207303802566,True
Z01_0076,Z01,0,NoData,nodata,wet,55.44453332060209,49.755545562501446,5.6889877581006445,5.6889877581006445,True
Z01_0077,Z01,0,NoData,nodata,wet,60.069918079735885,56.06577038935031,4.004147690385572,4.004147690385572,True
Z01_0078,Z01,0,NoData,nodata,wet,72.24362305257745,63.97905998093502,8.264563071642428,8.264563071642428,True
Z01_0079,Z01,0,NoData,nodata,wet,76.96348280611167,65.81743155452341,11.146051251588261,11.146051251588261,True
Z01_0080,Z01,0,NoData,nodata,wet,76.90231302056351,68.7117664260271,8.190546594536414,8.190546594536414,True
Z01_0081,Z01,0,NoData,nodata,wet,74.34150906431326,68.7373128095092,5.604196254804052,5.604196254804052,True
Z01_0082,Z01,0,NoData,nodata,wet,71.60541754490103,65.62051997064182,5.984897574259207,5.984897574259207,True
Z01_0083,Z01,0,NoData,nodata,wet,70.72318901396964,62.503727133106686,8.219461880862958,8.219461880862958,True
Z01_0084,Z01,0,NoData,nodata,wet,70.5545243192015,59.386934295017305,11.1675900241842,11.1675900241842,True
Z01_0085,Z01,0,NoData,nodata,wet,69.5498308951851,56.27014145692792,13.27968943825718,13.27968943825718,True
Z01_0086,Z01,0,NoData,nodata,wet,68.78377807811493,46.86867017569553,21.915107902419408,21.915107902419408,True
Z01_0087,Z01,0,NoData,nodata,wet,67.46068579530157,46.89421655917764,20.56646923612393,20.56646923612393,True
Z01_0088,Z01,0,NoData,nodata,wet,62.13242611642343,43.777423721088255,18.355002395335177,18.355002395335177,True
Z01_0089,Z01,0,NoData,nodata,wet,52.40101033331838,40.66063088299887,11.740379450319509,11.740379450319509,True
Z01_0090,Z01,0,NoData,nodata,wet,46.974363041937394,37.54383804568748,9.430524996249915,9.430524996249915,True
Z01_0091,Z01,0,NoData,nodata,wet,43.73367630017182,37.468071979136155,6.265604321035667,6.265604321035667,True
Z01_0092,Z01,0,NoData,nodata,wet,40.837548895008155,34.45259159108021,6.384957303927948,6.384957303927948,True
Z01_0093,Z01,0,NoData,nodata,wet,38.79653669764354,34.47813797450675,4.318398723136788,4.318398723136788,True
Z01_0094,Z01,0,NoData,nodata,wet,37.847404222260955,32.901223008256196,4.94618121400476,4.94618121400476,True
Z01_0095,Z01,0,NoData,nodata,wet,37.343540740156236,31.831104695001798,5.512436045154438,5.512436045154438,True
Z01_0096,Z01,0,NoData,nodata,wet,39.387102542485394,33.92782715397214,5.459275388513255,5.459275388513255,True
Z01_0097,Z01,0,NoData,nodata,wet,41.38841577248266,36.02454961275652,5.363866159726136,5.363866159726136,True
Z01_0098,Z01,0,NoData,nodata,wet,43.34381279841524,38.1212720723685,5.222540726046745,5.222540726046745,True
Z01_0099,Z01,0,NoData,nodata,wet,47.39364835280326,40.21799453150872,7.175653821294539,7.175653821294539,True
Z01_0100,Z01,0,NoData,nodata,wet,50.16794357058465,42.31471699041305,7.853226580171601,7.853226580171601,True
Z01_0101,Z01,0,NoData,nodata,wet,54.59999134838327,47.42399441642398,7.17599693195929,7.17599693195929,True
Z01_0102,Z01,0,NoData,nodata,wet,60.6280983655371,49.520716875564204,11.107381489972894,11.107381489972894,True
Z01_0103,Z01,0,NoData,nodata,wet,66.34295206400928,57.642549267506354,8.700402796502928,8.700402796502928,True
Z01_0104,Z01,0,NoData,nodata,wet,71.83588727502277,62.75182669351728,9.08406058150549,9.08406058150549,True
Z01_0105,Z01,0,NoData,nodata,wet,80.69753279549714,67.86110411900653,12.836428676490613,12.836428676490613,True
Z01_0106,Z01,0,NoData,nodata,wet,104.6881397975297,69.95782657813068,34.73031321939902,34.73031321939902,True
Z01_0107,Z01,0,NoData,nodata,wet,97.02829947123567,75.0671040039218,21.96119546731387,21.96119546731387,True
Z01_0108,Z01,0,NoData,nodata,wet,101.61051754652266,77.16382646306201,24.44669108346065,24.44669108346065,True
Z01_0109,Z01,0,NoData,nodata,wet,103.96776609424231,76.24799395574128,27.71977213850103,27.71977213850103,True
Z01_0110,Z01,0,NoData,nodata,wet,104.74613061907412,78.34471641493947,26.401414204134653,26.401414204134653,True
Z01_0111,Z01,0,NoData,nodata,wet,105.54456504886942,77.42888390761873,28.11568114125069,28.11568114125069,True
Z01_0112,Z01,0,NoData,nodata,wet,86.72429205622733,82.53816133327787,4.186130722949457,4.186130722949457,True
Z01_0113,Z01,0,NoData,nodata,wet,89.40328715228897,81.62232882595713,7.780958326331842,7.780958326331842,True
Z01_0114,Z01,0,NoData,nodata,wet,91.15217374913095,83.71905128508128,7.433122464049674,7.433122464049674,True
Z01_0115,Z01,0,NoData,nodata,wet,90.99072637899432,82.80321877760674,8.18750760138758,8.18750760138758,True
Z01_0116,Z01,0,NoData,nodata,wet,91.06107142594226,81.88738627057585,9.173685155366414,9.173685155366414,True
Z01_0117,Z01,0,NoData,nodata,wet,91.09885224920447,83.98410872941017,7.1147435197943025,7.1147435197943025,True
Z01_0118,Z01,0,NoData,nodata,wet,90.45771854237199,83.0682762221055,7.389442320266497,7.389442320266497,True
Z01_0119,Z01,0,NoData,nodata,wet,90.3523759128313,82.15244371490473,8.199932197926572,8.199932197926572,True
Z01_0120,Z01,0,NoData,nodata,wet,89.71949755416799,81.23661120739001,8.482886346777974,8.482886346777974,True
Z01_0121,Z01,0,NoData,nodata,wet,88.96058698048826,80.32077870008536,8.639808280402903,8.639808280402903,True
Z01_0122,Z01,0,NoData,nodata,wet,88.31571176363201,82.41750115928353,5.898210604348478,5.898210604348478,True
Z01_0123,Z01,0,NoData,nodata,wet,88.07804348827247,81.50166865188876,6.576374836383707,6.576374836383707,True
Z01_0124,Z01,0,NoData,nodata,wet,88.02133961982416,77.57328117806522,10.448058441758945,10.448058441758945,True
Z01_0125,Z01,0,NoData,nodata,wet,85.1867722422292,73.64489370405569,11.541878538173506,11.541878538173506,True
Z01_0126,Z01,0,NoData,nodata,wet,78.39666912686528,66.70395126362311,11.692717863242166,11.692717863242166,True
Z01_0127,Z01,0,NoData,nodata,wet,74.27367168958345,65.78811875637642,8.485552933207032,8.485552933207032,True
Z01_0128,Z01,0,NoData,nodata,wet,71.53085176059912,64.87228624899772,6.658565511601395,6.658565511601395,True
Z01_0129,Z01,0,NoData,nodata,wet,70.1056110015556,63.95645374167699,6.1491572598786135,6.1491572598786135,True
Z01_0130,Z01,0,NoData,nodata,wet,70.40689123108503,63.040621234356266,7.366269996728761,7.366269996728761,True
Z01_0131,Z01,0,NoData,nodata,wet,72.15543343353508,68.14989865977148,4.0055347737636,4.0055347737636,True
Z01_0132,Z01,0,NoData,nodata,wet,77.03911577344411,73.25917608585245,3.779939687591664,3.779939687591664,True
Z01_0133,Z01,0,NoData,nodata,wet,82.2574915589693,78.36845351144956,3.8890380475197475,3.8890380475197475,True
Z01_0134,Z01,0,NoData,nodata,wet,85.20611559780008,83.47773093703465,1.7283846607654283,1.7283846607654283,True
Z01_0135,Z01,0,NoData,nodata,wet,86.5610443267054,85.57445339642682,0.9865909302785809,0.9865909302785809,True
Z01_0136,Z01,0,NoData,nodata,wet,87.07560234379297,87.67117585533516,-0.5955735115421987,0.5955735115421987,True
Z01_0137,Z01,0,NoData,nodata,wet,88.51890691536134,86.75534334805234,1.7635635673090064,1.7635635673090064,True
Z01_0138,Z01,0,NoData,nodata,wet,89.26260981963351,85.83951084063575,3.423098978997757,3.423098978997757,True
Z01_0139,Z01,0,NoData,nodata,wet,89.1314069624437,84.92367833331502,4.207728629128681,4.207728629128681,True
Z01_0140,Z01,0,NoData,nodata,wet,88.36086921758006,84.00784582586229,4.35302339171777,4.35302339171777,True
Z01_0141,Z01,0,NoData,nodata,wet,88.90342566518966,86.1045682851345,2.7988573800551535,2.7988573800551535,True
Z01_0142,Z01,0,NoData,nodata,wet,90.66938541485888,88.2012907443327,2.4680946705261846,2.4680946705261846,True
Z01_0143,Z01,0,NoData,nodata,wet,92.63739693288233,84.07510081969396,8.562296113188367,8.562296113188367,True
Z01_0144,Z01,0,NoData,nodata,wet,92.19105560994088,80.83348621843025,11.357569391510623,11.357569391510623,True
Z01_0145,Z01,0,NoData,nodata,wet,90.61420738195075,77.9564487557128,12.65775862623795,12.65775862623795,True
Z01_0146,Z01,0,NoData,nodata,wet,88.65993067813484,75.0794112928391,13.580519385295744,13.580519385295744,True
Z01_0147,Z01,0,NoData,nodata,wet,86.28088700781258,75.32406584057237,10.956821167240207,10.956821167240207,True
Z01_0148,Z01,0,NoData,nodata,wet,85.44427686165837,78.69041240012017,6.7538644615382,6.7538644615382,True
Z01_0149,Z01,0,NoData,nodata,wet,88.9160876572871,75.81337493724646,13.102712720040628,13.102712720040628,True
Z01_0150,Z01,0,NoData,nodata,wet,94.25166860657968,76.05802948497976,18.19363912159993,18.19363912159993,True
Z01_0151,Z01,0,NoData,nodata,wet,95.05910906657957,73.1809920222623,21.878117044317264,21.878117044317264,True
Z01_0152,Z01,0,NoData,nodata,wet,80.04859076212895,70.30395455938861,9.744636202740338,9.744636202740338,True
Z01_0153,Z01,0,NoData,nodata,wet,76.35611208063499,67.42691709624677,8.929194984388218,8.929194984388218,True
Z01_0154,Z01,0,NoData,nodata,wet,73.64506073182157,67.67157164491945,5.97348908690212,5.97348908690212,True
Z01_0155,Z01,0,NoData,nodata,wet,72.97002352173944,64.79453418204575,8.175489339693684,8.175489339693684,True
Z01_0156,Z01,0,NoData,nodata,wet,73.62537004113403,65.03918872977903,8.586181311355006,8.586181311355006,True
Z01_0157,Z01,0,NoData,nodata,wet,73.49309467981523,65.28384327793671,8.209251401878518,8.209251401878518,True
Z01_0158,Z01,0,NoData,nodata,wet,75.45557050783924,65.52849782812763,9.927072679711614,9.927072679711614,True
Z01_0159,Z01,0,NoData,nodata,wet,77.10260985959067,65.7731523736714,11.329457485919278,11.329457485919278,True
Z01_0160,Z01,0,NoData,nodata,wet,80.52246283797093,66.01780692182906,14.504655916141871,14.504655916141871,True
Z01_0161,Z01,0,NoData,nodata,wet,79.90723673591879,63.14076946165988,16.766467274258908,16.766467274258908,True
Z01_0162,Z01,0,NoData,nodata,wet,78.87568041513842,64.91306874071118,13.962611674427237,13.962611674427237,True
Z01_0163,Z01,0,NoData,nodata,wet,80.44634406027859,63.630078555361315,16.816265504917276,16.816265504917276,True
Z01_0164,Z01,0,NoData,nodata,wet,85.92615364963618,66.99642511423784,18.92972853539834,18.92972853539834,True
Z01_0165,Z01,0,NoData,nodata,wet,89.88473040480069,70.36277167284624,19.521958731954456,19.521958731954456,True
Z01_0166,Z01,0,NoData,nodata,wet,91.5316363548583,67.4857342101288,24.04590214472951,24.04590214472951,True
Z01_0167,Z01,0,NoData,nodata,wet,88.6357860447829,64.6086967472551,24.02708929752781,24.02708929752781,True
Z01_0168,Z01,0,NoData,nodata,wet,86.78632080288679,61.73165928411327,25.05466151877352,25.05466151877352,True
Z01_0169,Z01,0,NoData,nodata,wet,84.58707020141304,58.854621821910825,25.732448379502216,25.732448379502216,True
Z01_0170,Z01,0,NoData,nodata,wet,78.38051307374113,59.09927636991224,19.28123670382889,19.28123670382889,True
Z01_0171,Z01,0,NoData,nodata,wet,78.23911796394785,56.22223890677041,22.01687905717744,22.01687905717744,True
Z01_0172,Z01,0,NoData,nodata,wet,83.40330166589226,53.34520144405296,30.058100221839297,30.058100221839297,True
Z01_0173,Z01,0,NoData,nodata,wet,78.37748590723591,50.468163981123325,27.909321926112582,27.909321926112582,True
Z01_0174,Z01,0,NoData,nodata,wet,74.3866959037702,50.71281852963974,23.673877374130463,23.673877374130463,True
Z01_0175,Z01,0,NoData,nodata,wet,74.89999540970398,49.870238061560265,25.02975734814371,25.02975734814371,True
Z01_0176,Z01,0,NoData,nodata,wet,74.16830398069692,48.86292113761243,25.305382843084487,25.305382843084487,True
Z01_0177,Z01,0,NoData,nodata,wet,75.92915831319134,47.85560421372251,28.07355409946883,28.07355409946883,True
Z01_0178,Z01,0,NoData,nodata,wet,85.99540648943525,52.878651081275386,33.11675540815987,33.11675540815987,True
Z01_0179,Z01,0,NoData,nodata,wet,96.59440190465277,60.91687984467196,35.67752205998081,35.67752205998081,True
Z01_0180,Z01,0,NoData,nodata,wet,143.55544516975698,100.28099074816275,43.27445442159423,43.27445442159423,True
Z01_0181,Z01,0,NoData,nodata,wet,131.36719881998707,125.23624770390207,6.130951116085001,6.130951116085001,True
Z01_0182,Z01,0,NoData,nodata,wet,125.78551752590984,118.19856698864699,7.586950537262851,7.586950537262851,True
Z01_0183,Z01,0,NoData,nodata,wet,123.39904361045232,114.17606816866198,9.22297544179034,9.22297544179034,True
Z01_0184,Z01,0,NoData,nodata,wet,109.18669910017543,98.09284176574029,11.093857334435143,11.093857334435143,True
Z01_0185,Z01,0,NoData,nodata,wet,93.97367791064995,72.96406967541625,21.0096082352337,21.0096082352337,True
Z01_0186,Z01,0,NoData,nodata,wet,76.78994635499522,59.89602516828032,16.893921186714906,16.893921186714906,True
Z01_0187,Z01,0,NoData,nodata,wet,66.81911814329378,55.873526348546704,10.945591794747074,10.945591794747074,True
Z01_0188,Z01,0,NoData,nodata,wet,61.883152445020514,54.86620942459887,7.0169430204216425,7.0169430204216425,True
Z01_0189,Z01,0,NoData,nodata,wet,61.87626998366763,56.874074396308046,5.002195587359587,5.002195587359587,True
Z01_0190,Z01,0,NoData,nodata,wet,65.23436724950207,58.88193936820391,6.352427881298162,6.352427881298162,True
Z01_0191,Z01,0,NoData,nodata,wet,67.85458852340274,60.889804339971015,6.964784183431725,6.964784183431725,True
Z01_0192,Z01,0,NoData,nodata,wet,68.93917124619269,65.91285120752389,3.0263200386688,3.0263200386688,True
Z01_0193,Z01,0,NoData,nodata,wet,68.6728322567976,64.90553428357606,3.7672979732215452,3.7672979732215452,True
Z01_0194,Z01,0,NoData,nodata,wet,72.11411606835495,66.91339925534315,5.200716813011795,5.200716813011795,True
Z01_0195,Z01,0,NoData,nodata,wet,72.83371878960814,65.90608233139534,6.9276364582128025,6.9276364582128025,True
Z01_0196,Z01,0,NoData,nodata,wet,73.33161880720158,61.883583511603796,11.448035295597784,11.448035295597784,True
Z01_0197,Z01,0,NoData,nodata,wet,74.15790555498627,60.87626658739227,13.281638967593999,13.281638967593999,True
Z01_0198,Z01,0,NoData,nodata,wet,76.41715646152358,59.868949663766045,16.54820679775753,16.54820679775753,True
Z01_0199,Z01,0,NoData,nodata,wet,79.64187371833245,58.86163273926495,20.7802409790675,20.7802409790675,True
Z01_0200,Z01,0,NoData,nodata,wet,84.36196578998408,57.85431581568371,26.50764997430037,26.50764997430037,True
Z01_0201,Z01,0,NoData,nodata,wet,83.44781827761715,59.79805531631583,23.649762961301313,23.649762961301313,True
Z01_0202,Z01,0,NoData,nodata,wet,79.50415988525904,58.85486386350297,20.649296021756072,20.649296021756072,True
Z01_0203,Z01,0,NoData,nodata,wet,77.35069334104256,57.84754693955514,19.50314640148742,19.50314640148742,True
Z01_0204,Z01,0,NoData,nodata,wet,77.94287059698377,59.85541191150892,18.08745868547485,18.08745868547485,True
Z01_0205,Z01,0,NoData,nodata,wet,75.73781727632642,61.8632768832181,13.874540393108326,13.874540393108326,True
Z01_0206,Z01,0,NoData,nodata,wet,73.1836583458987,63.871141854927295,9.312516490971412,9.312516490971412,True
Z01_0207,Z01,0,NoData,nodata,wet,71.88842644738635,62.863824930979455,9.024601516406896,9.024601516406896,True
Z01_0208,Z01,0,NoData,nodata,wet,71.6904378266989,64.87168990293323,6.81874792376567,6.81874792376567,True
Z01_0209,Z01,0,NoData,nodata,wet,74.93599218614699,63.86437297879872,11.07161920734827,11.07161920734827,True
Z01_0210,Z01,0,NoData,nodata,wet,77.76346195520647,65.87223795069458,11.891224004511884,11.891224004511884,True
Z01_0211,Z01,0,NoData,nodata,wet,80.40734561976885,67.88010292246166,12.527242697307187,12.527242697307187,True
Z01_0212,Z01,0,NoData,nodata,wet,81.31717559020788,66.87278599851385,14.444389591694033,14.444389591694033,True
Z01_0213,Z01,0,NoData,nodata,wet,81.57132450341551,68.88065097022303,12.69067353319248,12.69067353319248,True
Z01_0214,Z01,0,NoData,nodata,wet,81.29459914360201,70.8885159417523,10.406083201849711,10.406083201849711,True
Z01_0215,Z01,0,NoData,nodata,wet,80.54511074306302,66.86601712238529,13.679093620677733,13.679093620677733,True
Z01_0216,Z01,0,NoData,nodata,wet,80.75910582278645,68.87388209391455,11.885223728871907,11.885223728871907,True
Z01_0217,Z01,0,NoData,nodata,wet,82.56723900980083,70.88174706599033,11.685491943810504,11.685491943810504,True
Z01_0218,Z01,0,NoData,nodata,wet,87.01394759962858,72.88961203775743,14.124335561871149,14.124335561871149,True
Z01_0219,Z01,0,NoData,nodata,wet,89.03562986548754,74.52229633972875,14.513333525758782,14.513333525758782,True
Z01_0220,Z01,0,NoData,nodata,wet,86.54441362143105,69.75888551465746,16.785528106773583,16.785528106773583,True
Z01_0221,Z01,0,NoData,nodata,wet,78.82632252310589,64.99547468967211,13.83084783343378,13.83084783343378,True
Z01_0222,Z01,0,NoData,nodata,wet,71.85222461324446,60.232063865518214,11.620160747726246,11.620160747726246,True
Z01_0223,Z01,0,NoData,nodata,wet,65.58472957399427,52.42463152744187,13.160098046552399,13.160098046552399,True
Z01_0224,Z01,0,NoData,nodata,wet,57.65481980094858,44.617199190139615,13.037620610808965,13.037620610808965,True
Z01_0225,Z01,0,NoData,nodata,wet,50.408043392611305,39.85378836521162,10.554255027399684,10.554255027399684,True
Z01_0226,Z01,0,NoData,nodata,wet,45.456372228874436,32.04635602991695,13.410016198957486,13.410016198957486,True
Z01_0227,Z01,0,NoData,nodata,wet,41.170903447476014,30.326966715011675,10.84393673246434,10.84393673246434,True
Z01_0228,Z01,0,NoData,nodata,wet,37.536857087769896,28.60757740145439,8.929279686315507,8.929279686315507,True
Z01_0229,Z01,0,NoData,nodata,wet,35.54923079237028,29.932209600128065,5.617021192242216,5.617021192242216,True
Z01_0230,Z01,0,NoData,nodata,wet,35.54748132822622,28.21282028918057,7.334661039045649,7.334661039045649,True
Z01_0231,Z01,0,NoData,nodata,wet,32.56739071941941,26.493430973673085,6.073959745746322,6.073959745746322,True
Z01_0232,Z01,0,NoData,nodata,wet,20.631204430814154,21.730020149003355,-1.0988157181892007,1.0988157181892007,True
Z01_0233,Z01,0,NoData,nodata,wet,19.50719658037652,26.098673859191027,-6.591477278814509,6.591477278814509,True
Z01_0234,Z01,0,NoData,nodata,wet,26.911853060150754,36.55537059579083,-9.643517535640079,9.643517535640079,True
Z01_0235,Z01,0,NoData,nodata,wet,37.124747733106055,59.18815337615273,-22.06340564304667,22.06340564304667,True
Z01_0236,Z01,0,NoData,nodata,wet,72.99008968814452,66.60082859871467,6.389261089429851,6.389261089429851,True
